編號,案類,date_raw,time_raw,location,year_file,date,hour,crime_category,is_valid,district
130,自行車竊盜,1071214,1525,臺中市北區日進路,107,2018-12-14,15,自行車竊盜,1,北區
131,自行車竊盜,1071217,2018,臺中市中區臺灣大道1段,107,2018-12-17,20,自行車竊盜,1,中區
132,自行車竊盜,1071219,600,臺中市南區美村南路,107,2018-12-19,6,自行車竊盜,1,南區
133,自行車竊盜,1071223,800,臺中市豐原區成功路356巷,107,2018-12-23,8,自行車竊盜,1,豐原區
134,自行車竊盜,1071226,558,臺中市南屯區大興里五權五街,107,2018-12-26,5,自行車竊盜,1,南屯區
135,自行車竊盜,1071228,1823,臺中市南屯區東興路2段,107,2018-12-28,18,自行車竊盜,1,南屯區
1,自行車竊盜,1080101,2259,台中市西屯區烈美街,108,2019-01-01,22,自行車竊盜,1,西屯區
2,自行車竊盜,1080108,334,台中市大里區甲堤南路,108,2019-01-08,3,自行車竊盜,1,大里區
3,自行車竊盜,1080126,1217,台中市西區精誠路,108,2019-01-26,12,自行車竊盜,1,西區
4,自行車竊盜,1080113,1700,台中市太平區中山路2段,108,2019-01-13,17,自行車竊盜,1,太平區
5,自行車竊盜,1080217,808,台中市南屯區東興路1段,108,2019-02-17,8,自行車竊盜,1,南屯區
6,自行車竊盜,1080109,1205,台中市南屯區文心南路,108,2019-01-09,12,自行車竊盜,1,南屯區
7,自行車竊盜,1080126,1043,台中市南屯區萬和路1段,108,2019-01-26,10,自行車竊盜,1,南屯區
8,自行車竊盜,1080130,750,台中市豐原區東勢街,108,2019-01-30,7,自行車竊盜,1,豐原區
9,自行車竊盜,1080124,100,台中市北屯區梅川東路4段,108,2019-01-24,1,自行車竊盜,1,北屯區
10,自行車竊盜,1080221,2306,台中市烏日區溪南路1段,108,2019-02-21,23,自行車竊盜,1,烏日區
11,自行車竊盜,1080103,1442,台中市南屯區東興路2段,108,2019-01-03,14,自行車竊盜,1,南屯區
12,自行車竊盜,1080117,1805,台中市神岡區神林路,108,2019-01-17,18,自行車竊盜,1,神岡區
13,自行車竊盜,1080128,1030,台中市南屯區南屯里萬和路1段,108,2019-01-28,10,自行車竊盜,1,南屯區
14,自行車竊盜,1080112,200,台中市神岡區民生路50巷,108,2019-01-12,2,自行車竊盜,1,神岡區
15,自行車竊盜,1080116,1620,台中市神岡區三民路,108,2019-01-16,16,自行車竊盜,1,神岡區
16,自行車竊盜,1080211,1418,台中市龍井區臺灣大道5段,108,2019-02-11,14,自行車竊盜,1,龍井區
17,自行車竊盜,1080131,141,台中市西區精誠路,108,2019-01-31,1,自行車竊盜,1,西區
18,自行車竊盜,1080128,430,台中市南屯區大墩六街,108,2019-01-28,4,自行車竊盜,1,南屯區
19,自行車竊盜,1080129,540,台中市南屯區精誠卅一街,108,2019-01-29,5,自行車竊盜,1,南屯區
20,自行車竊盜,1080131,145,台中市南屯區大墩路,108,2019-01-31,1,自行車竊盜,1,南屯區
21,自行車竊盜,1080304,1500,台中市大里區德芳一街218巷,108,2019-03-04,15,自行車竊盜,1,大里區
22,自行車竊盜,1080313,2216,台中市西屯區重慶路,108,2019-03-13,22,自行車竊盜,1,西屯區
23,自行車竊盜,1080325,1530,台中市潭子區復興路一段,108,2019-03-25,15,自行車竊盜,1,潭子區
24,自行車竊盜,1080326,1000,台中市大里區國光路2段,108,2019-03-26,10,自行車竊盜,1,大里區
25,自行車竊盜,1080327,1700,台中市南屯區南屯里惠中路,108,2019-03-27,17,自行車竊盜,1,南屯區
26,自行車竊盜,1080401,1205,台中市南區忠孝路,108,2019-04-01,12,自行車竊盜,1,南區
27,自行車竊盜,1080101,30,台中市大雅區民生路一段,108,2019-01-01,0,自行車竊盜,1,大雅區
28,自行車竊盜,1080301,500,台中市大雅區民興街,108,2019-03-01,5,自行車竊盜,1,大雅區
29,自行車竊盜,1080412,940,台中市后里區四村路,108,2019-04-12,9,自行車竊盜,1,后里區
30,自行車竊盜,1080416,1140,台中市太平區宜昌路385巷,108,2019-04-16,11,自行車竊盜,1,太平區
31,自行車竊盜,1080411,1127,台中市北區健行路,108,2019-04-11,11,自行車竊盜,1,北區
32,自行車竊盜,1080303,722,台中市東區信義街,108,2019-03-03,7,自行車竊盜,1,東區
33,自行車竊盜,1080410,619,台中市東區富台東街,108,2019-04-10,6,自行車竊盜,1,東區
34,自行車竊盜,1080513,2148,台中市東勢區文化街,108,2019-05-13,21,自行車竊盜,1,東勢區
35,自行車竊盜,1080326,819,台中市大里區西榮路,108,2019-03-26,8,自行車竊盜,1,大里區
36,自行車竊盜,1080410,530,台中市西區柳川西路與自立街口,108,2019-04-10,5,自行車竊盜,1,西區
37,自行車竊盜,1080418,2300,台中市北區陝西東四街,108,2019-04-18,23,自行車竊盜,1,北區
38,自行車竊盜,1080508,2225,台中市后里區三豐路4段,108,2019-05-08,22,自行車竊盜,1,后里區
39,自行車竊盜,1080526,1500,台中市清水區中山路,108,2019-05-26,15,自行車竊盜,1,清水區
40,自行車竊盜,1080525,730,台中市梧棲區自強三街,108,2019-05-25,7,自行車竊盜,1,梧棲區
41,自行車竊盜,1080409,1628,台中市西區民生路與三民路1段,108,2019-04-09,16,自行車竊盜,1,西區
42,自行車竊盜,1080407,209,台中市西屯區順和三街,108,2019-04-07,2,自行車竊盜,1,西屯區
43,自行車竊盜,1080411,516,台中市西區向上路1段,108,2019-04-11,5,自行車竊盜,1,西區
44,自行車竊盜,1080525,1600,台中市梧棲區永興路,108,2019-05-25,16,自行車竊盜,1,梧棲區
45,自行車竊盜,1080601,1629,台中市北區雙十路2段,108,2019-06-01,16,自行車竊盜,1,北區
46,自行車竊盜,1080602,1639,台中市北屯區大連路1段,108,2019-06-02,16,自行車竊盜,1,北屯區
47,自行車竊盜,1080504,1615,台中市大甲區順帆路,108,2019-05-04,16,自行車竊盜,1,大甲區
48,自行車竊盜,1080401,506,台中市西屯區重慶路,108,2019-04-01,5,自行車竊盜,1,西屯區
49,自行車竊盜,1080622,1830,台中市清水區田寮里三田路,108,2019-06-22,18,自行車竊盜,1,清水區
50,自行車竊盜,1080603,1200,台中市南屯區寶山里工業區22路,108,2019-06-03,12,自行車竊盜,1,南屯區
51,自行車竊盜,1080630,28,台中市西屯區福和里臺灣大路4段,108,2019-06-30,0,自行車竊盜,1,西屯區
52,自行車竊盜,1080601,1230,台中市西屯區文心路三段,108,2019-06-01,12,自行車竊盜,1,西屯區
53,自行車竊盜,1080517,1838,台中市北區三民路3段,108,2019-05-17,18,自行車竊盜,1,北區
54,自行車竊盜,1080629,1500,台中市太平區中山路2段,108,2019-06-29,15,自行車竊盜,1,太平區
55,自行車竊盜,1080411,1230,台中市大雅區中清路四段,108,2019-04-11,12,自行車竊盜,1,大雅區
56,自行車竊盜,1080503,420,台中市西屯區順和三街,108,2019-05-03,4,自行車竊盜,1,西屯區
57,自行車竊盜,1080519,455,台中市西屯區中工二路,108,2019-05-19,4,自行車竊盜,1,西屯區
