date,hour,location,district,crime_category,is_valid
2018-07-13,18,臺中市北區漢口路3段,北區,住宅竊盜,1
2018-07-14,3,臺中市大雅區永和路,大雅區,住宅竊盜,1
2018-07-17,4,臺中市南屯區豐樂里萬和路1段,南屯區,住宅竊盜,1
2018-07-17,9,臺中市南區大慶街2段31巷,南區,住宅竊盜,1
2018-07-29,11,臺中市西屯區福星路,西屯區,住宅竊盜,1
2018-07-29,14,臺中市北區太原路2段,北區,住宅竊盜,1
2018-08-06,0,臺中市豐原區田心路二段267巷,豐原區,住宅竊盜,1
2018-08-07,12,臺中市東區精武東路186巷,東區,住宅竊盜,1
2018-08-08,3,臺中市大雅區神林路一段,大雅區,住宅竊盜,1
2018-08-08,15,臺中市北屯區新興路16巷,北屯區,住宅竊盜,1
2018-08-09,22,臺中市西屯區西屯路二段,西屯區,住宅竊盜,1
2018-08-11,20,臺中市北屯區后庄路,北屯區,住宅竊盜,1
2018-08-13,16,臺中市梧棲區梧北路82巷,梧棲區,住宅竊盜,1
2018-08-14,2,臺中市西屯區西屯路2段,西屯區,住宅竊盜,1
2018-08-21,2,臺中市龍井區茄投路1段,龍井區,住宅竊盜,1
2018-08-26,10,臺中市西屯區福科路961巷,西屯區,住宅竊盜,1
2018-08-31,19,臺中市東區十甲東二街,東區,住宅竊盜,1
2018-09-01,0,臺中市南屯區溝墘里大正街,南屯區,住宅竊盜,1
2018-09-03,14,臺中市東區和平街228巷,東區,住宅竊盜,1
2018-09-03,23,臺中市西區博館二街211巷,西區,住宅竊盜,1
2018-09-04,10,臺中市神岡區文政街176巷,神岡區,住宅竊盜,1
2018-09-09,23,臺中市西區樂群街,西區,住宅竊盜,1
2018-09-10,19,臺中市神岡區民生路25巷,神岡區,住宅竊盜,1
2018-09-10,20,臺中市神岡區豐洲路332巷,神岡區,住宅竊盜,1
2018-09-12,12,臺中市北屯區文心路4段,北屯區,住宅竊盜,1
2018-09-12,15,臺中市南屯區寶山里寶山東二街19巷,南屯區,住宅竊盜,1
2018-09-13,10,臺中市北屯區文心路4段,北屯區,住宅竊盜,1
2018-09-14,1,臺中市北屯區祥順一街112巷,北屯區,住宅竊盜,1
2018-09-14,16,臺中市西屯區福上巷214弄,西屯區,住宅竊盜,1
2018-09-14,17,臺中市北屯區陳平路123巷,北屯區,住宅竊盜,1
2018-09-15,3,臺中市東區復興路4段,東區,住宅竊盜,1
2018-09-15,14,臺中市北區英士路,北區,住宅竊盜,1
2018-09-15,21,臺中市南屯區三厝里三和街,南屯區,住宅竊盜,1
2018-09-21,20,臺中市北屯區崇德六路,北屯區,住宅竊盜,1
2018-09-22,21,臺中市北屯區長生巷,北屯區,住宅竊盜,1
2018-09-26,9,臺中市大雅區西村路,大雅區,住宅竊盜,1
2018-09-27,3,臺中市南屯區大誠里東興東街,南屯區,住宅竊盜,1
2018-09-27,4,臺中市西區忠義街38巷,西區,住宅竊盜,1
2018-09-28,2,臺中市北區文昌東一街,北區,住宅竊盜,1
2018-09-28,2,臺中市西區五權三街,西區,住宅竊盜,1
2018-09-30,12,臺中市大雅區永和路,大雅區,住宅竊盜,1
2018-10-01,8,臺中市北屯區東山路1段,北屯區,住宅竊盜,1
2018-10-01,19,臺中市龍井區臺灣大道五段3巷,龍井區,住宅竊盜,1
2018-10-02,11,臺中市龍井區舊車路7巷,龍井區,住宅竊盜,1
2018-10-08,3,臺中市西屯區中康街,西屯區,住宅竊盜,1
2018-10-08,18,臺中市豐原區圓環北路1段226巷,豐原區,住宅竊盜,1
2018-10-18,3,臺中市豐原區豐年路262巷,豐原區,住宅竊盜,1
2018-10-20,19,臺中市大雅區建興路,大雅區,住宅竊盜,1
2018-10-22,5,臺中市豐原區豐原里007鄰新生北路,豐原區,住宅竊盜,1
2018-10-23,6,臺中市北屯區后庄一街,北屯區,住宅竊盜,1
2018-10-23,15,臺中市龍井區茄投路35號,龍井區,住宅竊盜,1
2018-10-24,1,臺中市豐原區南陽路301巷,豐原區,住宅竊盜,1
2018-10-24,4,臺中市南屯區新生里五權西路2段1266巷,南屯區,住宅竊盜,1
2018-10-29,11,臺中市南屯區三義里大業路,南屯區,住宅竊盜,1
2018-10-29,12,臺中市南屯區三義里大業路,南屯區,住宅竊盜,1
2018-10-29,22,臺中市北區健行路865巷,北區,住宅竊盜,1
2018-10-31,21,臺中市西屯區河南路二段,西屯區,住宅竊盜,1
2018-11-01,13,臺中市南屯區春社里忠勇路,南屯區,住宅竊盜,1
2018-11-01,20,臺中市豐原區中興里2鄰三路合作新路,豐原區,住宅竊盜,1
2018-11-03,9,臺中市北屯區文心路4段,北屯區,住宅竊盜,1
2018-11-03,14,臺中市西區府後街,西區,住宅竊盜,1
2018-11-06,13,臺中市大雅區雅環路一段154巷,大雅區,住宅竊盜,1
2018-11-10,15,臺中市西屯區,西屯區,住宅竊盜,1
2018-11-10,17,臺中市西區日盛街,西區,住宅竊盜,1
2018-11-10,18,臺中市西屯區大河里5鄰福上路,西屯區,住宅竊盜,1
2018-11-13,10,臺中市南屯區豐樂里永春東三路,南屯區,住宅竊盜,1
2018-11-13,21,臺中市東區富榮街,東區,住宅竊盜,1
2018-11-18,18,臺中市北屯區梅川東路五段,北屯區,住宅竊盜,1
2018-11-26,20,臺中市潭子區福潭路559巷,潭子區,住宅竊盜,1
2018-11-27,13,臺中市西屯區寶慶街50巷,西屯區,住宅竊盜,1
2018-12-01,20,臺中市東區十勇街,東區,住宅竊盜,1
2018-12-02,8,臺中市潭子區中山路3段483巷,潭子區,住宅竊盜,1
2018-12-11,0,臺中市西屯區市政南一路,西屯區,住宅竊盜,1
2018-12-11,13,臺中市豐原區北陽路450巷,豐原區,住宅竊盜,1
2018-12-11,15,臺中市清水區中社里建國路,清水區,住宅竊盜,1
2018-12-16,19,臺中市北屯區和祥七街,北屯區,住宅竊盜,1
2018-12-18,10,臺中市霧峰區林森路,霧峰區,住宅竊盜,1
2018-12-19,18,臺中市北屯區崇德六路1段30巷,北屯區,住宅竊盜,1
2018-12-20,3,臺中市北屯區后庄路250巷,北屯區,住宅竊盜,1
2018-12-21,8,臺中市沙鹿區竹林里台灣大路7段432巷,沙鹿區,住宅竊盜,1
2018-12-24,13,臺中市西屯區西屯路二段,西屯區,住宅竊盜,1
2018-12-27,20,臺中市西屯區福上巷,西屯區,住宅竊盜,1
2018-12-30,1,臺中市北屯區太安中街17巷,北屯區,住宅竊盜,1
2018-12-30,1,臺中市北屯區景賢路,北屯區,住宅竊盜,1
2019-01-02,20,台中市豐原區南陽路488巷,豐原區,住宅竊盜,1
2019-01-07,13,台中市豐原區田心路2段247巷,豐原區,住宅竊盜,1
2019-01-08,13,台中市豐原區三豐路二段190巷,豐原區,住宅竊盜,1
2019-01-09,15,台中市神岡區溪洲路247巷,神岡區,住宅竊盜,1
2019-01-12,7,台中市北屯區豐樂二街,北屯區,住宅竊盜,1
2019-01-14,12,台中市大里區中興路2段65巷,大里區,住宅竊盜,1
2019-01-14,15,台中市西屯區龍門二街,西屯區,住宅竊盜,1
2019-01-17,7,台中市南區五權南路,南區,住宅竊盜,1
2019-02-05,1,台中市潭子區大豐路1段,潭子區,住宅竊盜,1
2019-02-07,23,台中市龍井區中沙路新庄仔巷,龍井區,住宅竊盜,1
2019-02-13,2,台中市西屯區美滿東三巷,西屯區,住宅竊盜,1
2019-02-15,18,台中市大雅區建興路,大雅區,住宅竊盜,1
2019-02-19,1,台中市南屯區惠中里惠中路3段,南屯區,住宅竊盜,1
2019-02-21,17,台中市西屯區福東巷,西屯區,住宅竊盜,1
2019-02-22,16,台中市潭子區頭張路1段,潭子區,住宅竊盜,1
2019-02-27,0,台中市豐原區中正路695巷,豐原區,住宅竊盜,1
2019-02-28,5,台中市北區大義街2巷,北區,住宅竊盜,1
2019-02-28,7,台中市北區中清路1段,北區,住宅竊盜,1
2019-02-28,16,台中市北屯區崇德一路,北屯區,住宅竊盜,1
2019-03-07,0,台中市西屯區大容西街,西屯區,住宅竊盜,1
2019-03-12,2,台中市大雅區中山北路,大雅區,住宅竊盜,1
2019-03-16,8,台中市豐原區三豐路二段89巷,豐原區,住宅竊盜,1
2019-03-17,15,台中市北屯區華美西街2段516巷,北屯區,住宅竊盜,1
2019-03-22,14,台中市南區忠孝路165巷,南區,住宅竊盜,1
2019-03-23,12,台中市太平區光興路1165巷,太平區,住宅竊盜,1
2019-03-28,15,台中市大雅區中和七路,大雅區,住宅竊盜,1
2019-03-30,14,台中市北屯區柳楊西街,北屯區,住宅竊盜,1
2019-03-31,5,台中市北區衛道路,北區,住宅竊盜,1
2019-04-06,22,台中市北屯區景賢南二路,北屯區,住宅竊盜,1
2019-04-10,13,台中市北屯區柳楊西街,北屯區,住宅竊盜,1
2019-04-22,1,台中市西屯區福上巷,西屯區,住宅竊盜,1
2019-04-22,3,台中市豐原區豐原區信義街,豐原區,住宅竊盜,1
2019-04-23,12,台中市西屯區重慶路,西屯區,住宅竊盜,1
2019-04-24,0,台中市太平區祥順路1段386巷,太平區,住宅竊盜,1
2019-04-25,20,台中市南區工學路146巷,南區,住宅竊盜,1
2019-04-29,7,台中市豐原區豐原區三豐路一段86巷,豐原區,住宅竊盜,1
2019-04-29,12,台中市豐原區鎌村路210巷,豐原區,住宅竊盜,1
2019-05-02,17,台中市北區一中街,北區,住宅竊盜,1
2019-05-08,10,台中市北屯區東山路1段199巷,北屯區,住宅竊盜,1
2019-05-08,12,台中市北屯區東山路1段207巷,北屯區,住宅竊盜,1
2019-05-08,15,台中市東區復興路5段,東區,住宅竊盜,1
2019-05-10,10,台中市西屯區福上巷,西屯區,住宅竊盜,1
2019-06-03,3,台中市大雅區永和路中興巷,大雅區,住宅竊盜,1
2019-06-10,8,台中市大里區慈德路310巷,大里區,住宅竊盜,1
2019-06-17,2,台中市西屯區西苑路,西屯區,住宅竊盜,1
2019-06-17,14,台中市潭子區大明三路,潭子區,住宅竊盜,1
2019-06-19,12,台中市中區興中街,中區,住宅竊盜,1
2019-06-27,13,台中市西屯區上安路,西屯區,住宅竊盜,1
2016-01-01,2,臺中市北屯區中清路與經貿五路口,北屯區,自行車竊盜,1
2016-01-01,10,臺中市神岡區大漢街櫻花市,神岡區,自行車竊盜,1
2016-01-01,20,臺中市烏日區高鐵一路與站區二路口,烏日區,自行車竊盜,1
2016-01-03,19,臺中市北屯區中清路2段,北屯區,自行車竊盜,1
2016-01-05,16,臺中市南屯區春社里嶺東路與義芳街,南屯區,自行車竊盜,1
2016-01-05,21,臺中市豐原區三豐路與豐北街,豐原區,自行車竊盜,1
2016-01-08,12,臺中市北區力行路,北區,自行車竊盜,1
2016-01-13,23,臺中市大雅區雅楓里8鄰神林南路115巷,大雅區,自行車竊盜,1
2016-01-18,20,臺中市南屯區同心里大墩路與五權西路,南屯區,自行車竊盜,1
2016-01-22,12,臺中市豐原區三豐路與豐北街口,豐原區,自行車竊盜,1
2016-01-22,13,臺中市東區福仁街,東區,自行車竊盜,1
2016-01-27,13,臺中市北區梅亭街,北區,自行車竊盜,1
2016-01-29,16,臺中市神岡區岸裡國小前,神岡區,自行車竊盜,1
2016-01-29,19,臺中市東區復興路4段,東區,自行車竊盜,1
2016-01-30,8,臺中市東區雙十路1段,東區,自行車竊盜,1
2016-01-30,12,臺中市清水區高美路,清水區,自行車竊盜,1
2016-02-02,17,臺中市大里區德方南路,大里區,自行車竊盜,1
2016-02-03,2,臺中市南區興大路396巷,南區,自行車竊盜,1
2016-02-03,13,臺中市南區文心南十路與復興路二段15巷,南區,自行車竊盜,1
2016-02-03,13,臺中市南區南平路,南區,自行車竊盜,1
2016-02-04,9,臺中市南區台中路,南區,自行車竊盜,1
2016-02-06,19,臺中市東區復興路4段,東區,自行車竊盜,1
2016-02-13,4,臺中市東區互助街,東區,自行車竊盜,1
2016-02-17,2,臺中市霧峰區四德路,霧峰區,自行車竊盜,1
2016-02-20,3,臺中市西屯區天水西二街,西屯區,自行車竊盜,1
2016-02-25,5,臺中市南區仁德街3巷,南區,自行車竊盜,1
2016-02-26,21,臺中市北屯區文心路4段,北屯區,自行車竊盜,1
2016-03-02,20,臺中市潭子區頭家東里8鄰中興北路,潭子區,自行車竊盜,1
2016-03-04,7,臺中市北屯區雷中街,北屯區,自行車竊盜,1
2016-03-06,7,臺中市東勢區東坑路東福巷,東勢區,自行車竊盜,1
2016-03-11,23,臺中市龍井區舊車路福壽巷,龍井區,自行車竊盜,1
2016-03-12,12,臺中市北區民族路與中華西街口,北區,自行車竊盜,1
2016-03-14,7,臺中市豐原區豐東路,豐原區,自行車竊盜,1
2016-03-15,4,臺中市北區三民路3段,北區,自行車竊盜,1
2016-03-17,12,臺中市北區西屯路與英才路口,北區,自行車竊盜,1
2016-03-19,7,臺中市大里區德芳路2段,大里區,自行車竊盜,1
2016-03-22,1,臺中市西屯區福科路362巷,西屯區,自行車竊盜,1
2016-03-25,3,臺中市西屯區西屯路2段55巷,西屯區,自行車竊盜,1
2016-03-25,10,臺中市龍井區沙田路4段350巷,龍井區,自行車竊盜,1
2016-04-04,3,臺中市西屯區四川西一街,西屯區,自行車竊盜,1
2016-04-05,3,臺中市西區忠誠街102巷,西區,自行車竊盜,1
2016-04-05,13,臺中市豐原區豐勢路1段,豐原區,自行車竊盜,1
2016-04-09,8,臺中市東區復興路5段,東區,自行車竊盜,1
2016-04-09,15,臺中市南屯區嶺東路,南屯區,自行車竊盜,1
2016-04-10,5,臺中市東區復興路4段,東區,自行車竊盜,1
2016-04-16,13,臺中市西區自治街,西區,自行車竊盜,1
2016-04-17,12,臺中市豐原區博愛街43巷,豐原區,自行車竊盜,1
2016-04-18,9,臺中市南屯區大墩五街,南屯區,自行車竊盜,1
2016-04-18,11,臺中市北區英才路與五常街口,北區,自行車竊盜,1
2016-04-22,17,臺中市豐原區中正路,豐原區,自行車竊盜,1
2016-04-24,22,臺中市豐原區向陽路,豐原區,自行車竊盜,1
2016-04-26,16,臺中市大肚區沙田路1段,大肚區,自行車竊盜,1
2016-04-27,4,臺中市東區富台東街,東區,自行車竊盜,1
2016-04-27,16,臺中市大雅區中清東路與永和路旁,大雅區,自行車竊盜,1
2016-04-28,3,臺中市西屯區大墩路,西屯區,自行車竊盜,1
2016-04-28,9,臺中市南區工學路與工學五街口,南區,自行車竊盜,1
2016-04-30,15,臺中市大安區南安與南埔路口,大安區,自行車竊盜,1
2016-05-02,14,臺中市中區自由路2段,中區,自行車竊盜,1
2016-05-02,16,臺中市潭子區聚興里豐興路1段,潭子區,自行車竊盜,1
2016-05-03,2,臺中市南屯區大墩路,南屯區,自行車竊盜,1
2016-05-04,15,臺中市北區崇德路1段146巷,北區,自行車竊盜,1
2016-05-05,2,臺中市南屯區同心里大墩四街,南屯區,自行車竊盜,1
2016-05-05,8,臺中市南屯區大墩四街,南屯區,自行車竊盜,1
2016-05-05,9,臺中市大雅區龍山三街,大雅區,自行車竊盜,1
2016-05-07,18,臺中市豐原區豐東路,豐原區,自行車竊盜,1
2016-05-12,7,臺中市大雅區中清東路,大雅區,自行車竊盜,1
2016-05-15,16,臺中市北區忠明路,北區,自行車竊盜,1
2016-05-15,20,臺中市北區中清路1段,北區,自行車竊盜,1
2016-05-19,7,臺中市大里區爽文路,大里區,自行車竊盜,1
2016-05-19,22,臺中市豐原區水源路611巷,豐原區,自行車竊盜,1
2016-05-21,16,臺中市西屯區長安路二段,西屯區,自行車竊盜,1
2016-05-24,17,臺中市神岡區岸裡里大洲路,神岡區,自行車竊盜,1
2016-05-28,16,臺中市霧峰區萊園路,霧峰區,自行車竊盜,1
2016-05-30,16,臺中市南區復興路3段,南區,自行車竊盜,1
2016-05-31,17,臺中市龍井區沙田路5段98巷,龍井區,自行車竊盜,1
2016-06-05,12,臺中市南區國光路,南區,自行車竊盜,1
2016-06-09,0,臺中市烏日區三民街,烏日區,自行車竊盜,1
2016-06-09,10,臺中市大里區德芳南路,大里區,自行車竊盜,1
2016-06-11,10,臺中市南屯區三厝里河南路4段690巷,南屯區,自行車竊盜,1
2016-06-14,2,臺中市北區德化街,北區,自行車竊盜,1
2016-06-15,6,臺中市龍井區沙田路4段528巷,龍井區,自行車竊盜,1
2016-06-16,7,臺中市大安區甲東與水源路口,大安區,自行車竊盜,1
2016-06-16,16,臺中市北區學士路,北區,自行車竊盜,1
2016-06-17,7,臺中市西屯區永福路,西屯區,自行車竊盜,1
2016-06-18,14,臺中市潭子區中山路2段,潭子區,自行車竊盜,1
2016-06-19,21,臺中市南屯區東興路2段,南屯區,自行車竊盜,1
2016-06-19,21,臺中市西屯區東興路3段,西屯區,自行車竊盜,1
2016-06-22,16,臺中市西屯區文華路,西屯區,自行車竊盜,1
2016-06-25,4,臺中市北區美德街,北區,自行車竊盜,1
2016-06-29,20,臺中市北屯區天津路4段,北屯區,自行車竊盜,1
2016-07-03,17,臺中市北區一中街,北區,自行車竊盜,1
2016-07-04,13,臺中市東區練武路,東區,自行車竊盜,1
2016-07-05,8,臺中市東區六順路,東區,自行車竊盜,1
2016-07-07,11,臺中市西屯區四川東街與四川三街口,西屯區,自行車竊盜,1
2016-07-08,12,臺中市龍井區中華路1段221巷,龍井區,自行車竊盜,1
2016-07-12,20,臺中市后里區公安路,后里區,自行車竊盜,1
2016-07-13,12,臺中市南區復興路3段,南區,自行車竊盜,1
2016-07-13,17,臺中市龍井區龍山街123巷,龍井區,自行車竊盜,1
2016-07-15,16,臺中市西區自由路1段,西區,自行車竊盜,1
2016-07-15,18,臺中市烏日區站區二路與高鐵一路人行道上,烏日區,自行車竊盜,1
2016-07-16,0,臺中市南屯區中和里中和南一巷,南屯區,自行車竊盜,1
2016-07-19,7,臺中市南區建國北路1段,南區,自行車竊盜,1
2016-07-21,13,臺中市南區文心南路,南區,自行車竊盜,1
2016-07-23,10,臺中市北區學士路,北區,自行車竊盜,1
2016-07-25,16,臺中市霧峰區中正路538巷,霧峰區,自行車竊盜,1
2016-07-26,4,臺中市西屯區美滿街39巷,西屯區,自行車竊盜,1
2016-07-26,22,臺中市大安區中山南路,大安區,自行車竊盜,1
2016-07-27,1,臺中市太平區成功東路,太平區,自行車竊盜,1
2016-07-27,2,臺中市太平區太平路353巷,太平區,自行車竊盜,1
2016-07-27,11,臺中市西屯區協和里工業區38路148巷,西屯區,自行車竊盜,1
2016-07-27,16,臺中市東區復興路4段,東區,自行車竊盜,1
2016-07-28,12,臺中市太平區成功東路,太平區,自行車竊盜,1
2016-07-30,4,臺中市西區公益路,西區,自行車竊盜,1
2016-07-30,23,臺中市西屯區順和八街與順和九街口,西屯區,自行車竊盜,1
2016-07-31,21,臺中市大安區中山南路,大安區,自行車竊盜,1
2016-07-31,22,臺中市南區建國南路1段,南區,自行車竊盜,1
2016-08-03,15,臺中市大里區中興路1段,大里區,自行車竊盜,1
2016-08-04,13,臺中市清水區星海路,清水區,自行車竊盜,1
2016-08-07,13,臺中市神岡區中山路,神岡區,自行車竊盜,1
2016-08-10,9,臺中市南區國光路,南區,自行車竊盜,1
2016-08-10,17,臺中市大里區東湖里東南路,大里區,自行車竊盜,1
2016-08-11,15,臺中市大里區至善路,大里區,自行車竊盜,1
2016-08-12,6,臺中市北區崇德路,北區,自行車竊盜,1
2016-08-12,7,臺中市北區崇德路與健行路口,北區,自行車竊盜,1
2016-08-15,18,臺中市南區興大路301巷,南區,自行車竊盜,1
2016-08-20,2,臺中市北區德化街,北區,自行車竊盜,1
2016-08-21,3,臺中市西區中美街,西區,自行車竊盜,1
2016-08-21,23,臺中市西屯區大墩十七街,西屯區,自行車竊盜,1
2016-08-23,8,臺中市神岡區中正南街,神岡區,自行車竊盜,1
2016-08-23,17,臺中市大里區大智路565巷,大里區,自行車竊盜,1
2016-08-25,12,臺中市梧棲區大庄里台灣大道路8段,梧棲區,自行車竊盜,1
2016-08-27,2,臺中市南區復興路2段157巷,南區,自行車竊盜,1
2016-08-27,9,臺中市大甲區順天路,大甲區,自行車竊盜,1
2016-08-28,19,臺中市北區三民路3段,北區,自行車竊盜,1
2016-08-31,11,臺中市西區博館路,西區,自行車竊盜,1
2016-09-03,8,臺中市東區信義街218巷,東區,自行車竊盜,1
2016-09-07,5,臺中市大甲區中山路1段,大甲區,自行車竊盜,1
2016-09-08,19,臺中市北區金龍街,北區,自行車竊盜,1
2016-09-13,10,臺中市大里區向學一路58巷,大里區,自行車竊盜,1
2016-09-15,21,臺中市西屯區逢甲路,西屯區,自行車竊盜,1
2016-09-16,18,臺中市大甲區火車站停車場,大甲區,自行車竊盜,1
2016-09-20,22,臺中市沙鹿區臺灣大道7段,沙鹿區,自行車竊盜,1
2016-09-21,16,臺中市西屯區天水西一街,西屯區,自行車竊盜,1
2016-09-24,11,臺中市大里區日新路,大里區,自行車竊盜,1
2016-09-24,23,臺中市南區國光路,南區,自行車竊盜,1
2016-09-25,3,臺中市西屯區上石里西屯路二段249之9巷,西屯區,自行車竊盜,1
2016-09-25,3,臺中市大里區永隆路,大里區,自行車竊盜,1
2016-09-25,7,臺中市大里區鳳凰路,大里區,自行車竊盜,1
2016-09-27,2,臺中市北區篤行路,北區,自行車竊盜,1
2016-10-02,4,臺中市西區永達街,西區,自行車竊盜,1
2016-10-04,22,臺中市南區高工路,南區,自行車竊盜,1
2016-10-06,8,臺中市西屯區大河里美滿街,西屯區,自行車竊盜,1
2016-10-06,21,臺中市北區錦新街,北區,自行車竊盜,1
2016-10-12,5,臺中市北屯區大連西路56巷,北屯區,自行車竊盜,1
2016-10-14,15,臺中市豐原區中興路79巷,豐原區,自行車竊盜,1
2016-10-17,10,臺中市北區文化街,北區,自行車竊盜,1
2016-10-18,4,臺中市沙鹿區鎮南路2段永福巷,沙鹿區,自行車竊盜,1
2016-10-21,18,臺中市潭子區中山路2段,潭子區,自行車竊盜,1
2016-10-22,12,臺中市南區學府路,南區,自行車竊盜,1
2016-10-24,2,臺中市南區信義南街,南區,自行車竊盜,1
2016-10-27,18,臺中市北屯區中清路1段,北屯區,自行車竊盜,1
2016-10-28,21,臺中市北屯區大德里中清路2段,北屯區,自行車竊盜,1
2016-10-29,10,臺中市南區國光路,南區,自行車竊盜,1
2016-10-29,18,臺中市潭子區甘蔗里12鄰雅潭路1段,潭子區,自行車竊盜,1
2016-11-01,18,臺中市大雅區中清東路與民生路1段,大雅區,自行車竊盜,1
2016-11-06,1,臺中市大里區仁化路,大里區,自行車竊盜,1
2016-11-08,3,臺中市北區健行路,北區,自行車竊盜,1
2016-11-16,21,臺中市清水區?榔里民安路,清水區,自行車竊盜,1
2016-11-18,17,臺中市大肚區追分街,大肚區,自行車竊盜,1
2016-11-19,11,臺中市北屯區軍功路1段,北屯區,自行車竊盜,1
2016-11-22,16,臺中市西區梅川西路、民生路,西區,自行車竊盜,1
2016-11-23,6,臺中市北區崇德路1段,北區,自行車竊盜,1
2016-11-25,3,臺中市南屯區春社里永春路,南屯區,自行車竊盜,1
2016-11-25,3,臺中市南屯區黎明里干城街196巷,南屯區,自行車竊盜,1
2016-11-28,2,臺中市后里區甲后路,后里區,自行車竊盜,1
2016-12-05,4,臺中市北區忠明路,北區,自行車竊盜,1
2016-12-05,7,臺中市清水區中山路,清水區,自行車竊盜,1
2016-12-05,18,臺中市北屯區后庄里36鄰中清路2段,北屯區,自行車竊盜,1
2016-12-06,17,臺中市大里區上興街2段,大里區,自行車竊盜,1
2016-12-09,22,臺中市北區篤行路,北區,自行車竊盜,1
2016-12-13,9,臺中市南區大慶街2段6-16巷,南區,自行車竊盜,1
2016-12-13,12,臺中市南區大慶街2段6之16巷,南區,自行車竊盜,1
2016-12-15,8,臺中市梧棲區梧北路2巷,梧棲區,自行車竊盜,1
2016-12-16,0,臺中市北屯區昌平路1段,北屯區,自行車竊盜,1
2016-12-18,5,臺中市烏日區溪南路1段271巷,烏日區,自行車竊盜,1
2016-12-20,14,臺中市西屯區逢大路,西屯區,自行車竊盜,1
2016-12-26,8,臺中市北區賴旺里青島西街,北區,自行車竊盜,1
2017-01-01,6,臺中市西區昇平街145巷,西區,自行車竊盜,1
2017-01-03,18,臺中市大雅區雅潭路四段,大雅區,自行車竊盜,1
2017-01-08,17,臺中市北區三民路與錦平街,北區,自行車竊盜,1
2017-01-13,9,臺中市北區中華路2段,北區,自行車竊盜,1
2017-01-15,8,臺中市北屯區安順東五街,北屯區,自行車竊盜,1
2017-01-16,12,臺中市龍井區遊園南路旁,龍井區,自行車竊盜,1
2017-01-19,17,臺中市北屯區北平路與北屯路口,北屯區,自行車竊盜,1
2017-01-20,9,臺中市北屯區文心路4段,北屯區,自行車竊盜,1
2017-01-21,10,臺中市大里區東明路,大里區,自行車竊盜,1
2017-01-23,2,臺中市西屯區至善里18鄰黎明路,西屯區,自行車竊盜,1
2017-01-28,14,臺中市南屯區黎明路2段,南屯區,自行車竊盜,1
2017-02-01,8,臺中市西屯區工業5路往22路右轉河堤便道上,西屯區,自行車竊盜,1
2017-02-05,3,臺中市神岡區五權路,神岡區,自行車竊盜,1
2017-02-07,9,臺中市豐原區圓環東路,豐原區,自行車竊盜,1
2017-02-11,11,臺中市北屯區景賢路與景賢六路,北屯區,自行車竊盜,1
2017-02-14,2,臺中市大里區塗城路,大里區,自行車竊盜,1
2017-02-14,8,臺中市太平區中山路2段,太平區,自行車竊盜,1
2017-02-15,6,臺中市西區美村路、五權一街,西區,自行車竊盜,1
2017-02-15,20,臺中市北區太原北路,北區,自行車竊盜,1
2017-02-22,11,臺中市北區英才路,北區,自行車竊盜,1
2017-02-23,7,臺中市大里區國光路2段,大里區,自行車竊盜,1
2017-02-23,21,臺中市北屯區崇德路3段,北屯區,自行車竊盜,1
2017-02-27,13,臺中市北屯區崇德路2段,北屯區,自行車竊盜,1
2017-02-27,17,臺中市西區中美街,西區,自行車竊盜,1
2017-02-28,13,臺中市大安區中山南路,大安區,自行車竊盜,1
2017-03-02,10,臺中市大里區現岱路,大里區,自行車竊盜,1
2017-03-05,17,臺中市北屯區陳平路,北屯區,自行車竊盜,1
2017-03-08,11,臺中市西屯區何厝里漢口路二段,西屯區,自行車竊盜,1
2017-03-10,2,臺中市大里區大明路,大里區,自行車竊盜,1
2017-03-10,12,臺中市中區建國路與台灣大道路口,中區,自行車竊盜,1
2017-03-11,5,臺中市北區金龍街,北區,自行車竊盜,1
2017-03-11,15,臺中市大安區中山南與南埔路口,大安區,自行車竊盜,1
2017-03-11,15,臺中市北區學士路與英才路,北區,自行車竊盜,1
2017-03-14,19,臺中市烏日區建國路近高鐵東路口,烏日區,自行車竊盜,1
2017-03-16,14,臺中市東區練武路229巷,東區,自行車竊盜,1
2017-03-17,16,臺中市北區雙十路,北區,自行車竊盜,1
2017-03-18,14,臺中市龍井區沙田路4段,龍井區,自行車竊盜,1
2017-03-21,14,臺中市西區臺灣大道2段,西區,自行車竊盜,1
2017-03-23,17,臺中市西區自治街,西區,自行車竊盜,1
2017-03-24,5,臺中市西屯區業區41路,西屯區,自行車竊盜,1
2017-04-02,19,臺中市沙鹿區臺灣大道7段376巷,沙鹿區,自行車竊盜,1
2017-04-03,9,臺中市豐原區永康路105巷,豐原區,自行車竊盜,1
2017-04-03,14,臺中市南區復興路2段99巷,南區,自行車竊盜,1
2017-04-03,17,臺中市豐原區三民路,豐原區,自行車竊盜,1
2017-04-08,3,臺中市大甲區中山路1段,大甲區,自行車竊盜,1
2017-04-14,16,臺中市北區英士路106巷,北區,自行車竊盜,1
2017-04-17,2,臺中市北區梅亭街,北區,自行車竊盜,1
2017-04-17,3,臺中市太平區成功東路,太平區,自行車竊盜,1
2017-04-17,23,臺中市大甲區順天路鎮瀾宮前,大甲區,自行車竊盜,1
2017-04-22,11,臺中市南屯區同心里大墩路,南屯區,自行車竊盜,1
2017-04-24,21,臺中市西屯區臺灣大道2段,西屯區,自行車竊盜,1
