編號,案類,date_raw,time_raw,location,year_file,date,hour,crime_category,is_valid,district
131,住宅竊盜,1070910,1900,臺中市神岡區民生路25巷,107,2018-09-10,19,住宅竊盜,1,神岡區
132,住宅竊盜,1070910,2000,臺中市神岡區豐洲路332巷,107,2018-09-10,20,住宅竊盜,1,神岡區
133,住宅竊盜,1070912,1200,臺中市北屯區文心路4段,107,2018-09-12,12,住宅竊盜,1,北屯區
134,住宅竊盜,1070912,1500,臺中市南屯區寶山里寶山東二街19巷,107,2018-09-12,15,住宅竊盜,1,南屯區
135,住宅竊盜,1070913,1030,臺中市北屯區文心路4段,107,2018-09-13,10,住宅竊盜,1,北屯區
136,住宅竊盜,1070914,109,臺中市北屯區祥順一街112巷,107,2018-09-14,1,住宅竊盜,1,北屯區
137,住宅竊盜,1070914,1630,臺中市西屯區福上巷214弄,107,2018-09-14,16,住宅竊盜,1,西屯區
138,住宅竊盜,1070914,1720,臺中市北屯區陳平路123巷,107,2018-09-14,17,住宅竊盜,1,北屯區
139,住宅竊盜,1070915,300,臺中市東區復興路4段,107,2018-09-15,3,住宅竊盜,1,東區
140,住宅竊盜,1070915,1400,臺中市北區英士路,107,2018-09-15,14,住宅竊盜,1,北區
141,住宅竊盜,1070915,2150,臺中市南屯區三厝里三和街,107,2018-09-15,21,住宅竊盜,1,南屯區
142,住宅竊盜,1070921,2030,臺中市北屯區崇德六路,107,2018-09-21,20,住宅竊盜,1,北屯區
143,住宅竊盜,1070922,2100,臺中市北屯區長生巷,107,2018-09-22,21,住宅竊盜,1,北屯區
144,住宅竊盜,1070926,900,臺中市大雅區西村路,107,2018-09-26,9,住宅竊盜,1,大雅區
145,住宅竊盜,1070927,345,臺中市南屯區大誠里東興東街,107,2018-09-27,3,住宅竊盜,1,南屯區
146,住宅竊盜,1070927,430,臺中市西區忠義街38巷,107,2018-09-27,4,住宅竊盜,1,西區
147,住宅竊盜,1070928,242,臺中市北區文昌東一街,107,2018-09-28,2,住宅竊盜,1,北區
148,住宅竊盜,1070928,249,臺中市西區五權三街,107,2018-09-28,2,住宅竊盜,1,西區
149,住宅竊盜,1070930,1250,臺中市大雅區永和路,107,2018-09-30,12,住宅竊盜,1,大雅區
150,住宅竊盜,1071001,800,臺中市北屯區東山路1段,107,2018-10-01,8,住宅竊盜,1,北屯區
151,住宅竊盜,1071001,1900,臺中市龍井區臺灣大道五段3巷,107,2018-10-01,19,住宅竊盜,1,龍井區
152,住宅竊盜,1071002,1115,臺中市龍井區舊車路7巷,107,2018-10-02,11,住宅竊盜,1,龍井區
153,住宅竊盜,1071008,300,臺中市西屯區中康街,107,2018-10-08,3,住宅竊盜,1,西屯區
154,住宅竊盜,1071008,1843,臺中市豐原區圓環北路1段226巷,107,2018-10-08,18,住宅竊盜,1,豐原區
155,住宅竊盜,1071018,330,臺中市豐原區豐年路262巷,107,2018-10-18,3,住宅竊盜,1,豐原區
156,住宅竊盜,1071020,1930,臺中市大雅區建興路,107,2018-10-20,19,住宅竊盜,1,大雅區
157,住宅竊盜,1071022,550,臺中市豐原區豐原里007鄰新生北路,107,2018-10-22,5,住宅竊盜,1,豐原區
158,住宅竊盜,1071023,613,臺中市北屯區后庄一街,107,2018-10-23,6,住宅竊盜,1,北屯區
159,住宅竊盜,1071023,1540,臺中市龍井區茄投路35號,107,2018-10-23,15,住宅竊盜,1,龍井區
160,住宅竊盜,1071024,100,臺中市豐原區南陽路301巷,107,2018-10-24,1,住宅竊盜,1,豐原區
161,住宅竊盜,1071024,400,臺中市南屯區新生里五權西路2段1266巷,107,2018-10-24,4,住宅竊盜,1,南屯區
162,住宅竊盜,1071029,1100,臺中市南屯區三義里大業路,107,2018-10-29,11,住宅竊盜,1,南屯區
163,住宅竊盜,1071029,1200,臺中市南屯區三義里大業路,107,2018-10-29,12,住宅竊盜,1,南屯區
164,住宅竊盜,1071029,2200,臺中市北區健行路865巷,107,2018-10-29,22,住宅竊盜,1,北區
165,住宅竊盜,1071031,2120,臺中市西屯區河南路二段,107,2018-10-31,21,住宅竊盜,1,西屯區
166,住宅竊盜,1071101,1330,臺中市南屯區春社里忠勇路,107,2018-11-01,13,住宅竊盜,1,南屯區
167,住宅竊盜,1071101,2030,臺中市豐原區中興里2鄰三路合作新路,107,2018-11-01,20,住宅竊盜,1,豐原區
168,住宅竊盜,1071103,930,臺中市北屯區文心路4段,107,2018-11-03,9,住宅竊盜,1,北屯區
169,住宅竊盜,1071103,1400,臺中市西區府後街,107,2018-11-03,14,住宅竊盜,1,西區
170,住宅竊盜,1071106,1330,臺中市大雅區雅環路一段154巷,107,2018-11-06,13,住宅竊盜,1,大雅區
171,住宅竊盜,1071110,1538,臺中市西屯區,107,2018-11-10,15,住宅竊盜,1,西屯區
172,住宅竊盜,1071110,1757,臺中市西區日盛街,107,2018-11-10,17,住宅竊盜,1,西區
173,住宅竊盜,1071110,1800,臺中市西屯區大河里5鄰福上路,107,2018-11-10,18,住宅竊盜,1,西屯區
174,住宅竊盜,1071113,1017,臺中市南屯區豐樂里永春東三路,107,2018-11-13,10,住宅竊盜,1,南屯區
175,住宅竊盜,1071113,2130,臺中市東區富榮街,107,2018-11-13,21,住宅竊盜,1,東區
176,住宅竊盜,1071118,1800,臺中市北屯區梅川東路五段,107,2018-11-18,18,住宅竊盜,1,北屯區
177,住宅竊盜,1071126,2000,臺中市潭子區福潭路559巷,107,2018-11-26,20,住宅竊盜,1,潭子區
178,住宅竊盜,1071127,1300,臺中市西屯區寶慶街50巷,107,2018-11-27,13,住宅竊盜,1,西屯區
179,住宅竊盜,1071201,2000,臺中市東區十勇街,107,2018-12-01,20,住宅竊盜,1,東區
180,住宅竊盜,1071202,800,臺中市潭子區中山路3段483巷,107,2018-12-02,8,住宅竊盜,1,潭子區
181,住宅竊盜,1071211,39,臺中市西屯區市政南一路,107,2018-12-11,0,住宅竊盜,1,西屯區
182,住宅竊盜,1071211,1320,臺中市豐原區北陽路450巷,107,2018-12-11,13,住宅竊盜,1,豐原區
183,住宅竊盜,1071211,1530,臺中市清水區中社里建國路,107,2018-12-11,15,住宅竊盜,1,清水區
184,住宅竊盜,1071216,1920,臺中市北屯區和祥七街,107,2018-12-16,19,住宅竊盜,1,北屯區
185,住宅竊盜,1071218,1000,臺中市霧峰區林森路,107,2018-12-18,10,住宅竊盜,1,霧峰區
186,住宅竊盜,1071219,1800,臺中市北屯區崇德六路1段30巷,107,2018-12-19,18,住宅竊盜,1,北屯區
187,住宅竊盜,1071220,330,臺中市北屯區后庄路250巷,107,2018-12-20,3,住宅竊盜,1,北屯區
188,住宅竊盜,1071221,802,臺中市沙鹿區竹林里台灣大路7段432巷,107,2018-12-21,8,住宅竊盜,1,沙鹿區
189,住宅竊盜,1071224,1334,臺中市西屯區西屯路二段,107,2018-12-24,13,住宅竊盜,1,西屯區
190,住宅竊盜,1071227,2034,臺中市西屯區福上巷,107,2018-12-27,20,住宅竊盜,1,西屯區
191,住宅竊盜,1071230,100,臺中市北屯區太安中街17巷,107,2018-12-30,1,住宅竊盜,1,北屯區
192,住宅竊盜,1071230,123,臺中市北屯區景賢路,107,2018-12-30,1,住宅竊盜,1,北屯區
1,住宅竊盜,1080102,2045,台中市豐原區南陽路488巷,108,2019-01-02,20,住宅竊盜,1,豐原區
2,住宅竊盜,1080107,1330,台中市豐原區田心路2段247巷,108,2019-01-07,13,住宅竊盜,1,豐原區
3,住宅竊盜,1080108,1330,台中市豐原區三豐路二段190巷,108,2019-01-08,13,住宅竊盜,1,豐原區
4,住宅竊盜,1080109,1510,台中市神岡區溪洲路247巷,108,2019-01-09,15,住宅竊盜,1,神岡區
5,住宅竊盜,1080112,700,台中市北屯區豐樂二街,108,2019-01-12,7,住宅竊盜,1,北屯區
6,住宅竊盜,1080114,1230,台中市大里區中興路2段65巷,108,2019-01-14,12,住宅竊盜,1,大里區
7,住宅竊盜,1080114,1517,台中市西屯區龍門二街,108,2019-01-14,15,住宅竊盜,1,西屯區
8,住宅竊盜,1080117,730,台中市南區五權南路,108,2019-01-17,7,住宅竊盜,1,南區
9,住宅竊盜,1080205,148,台中市潭子區大豐路1段,108,2019-02-05,1,住宅竊盜,1,潭子區
10,住宅竊盜,1080207,2301,台中市龍井區中沙路新庄仔巷,108,2019-02-07,23,住宅竊盜,1,龍井區
11,住宅竊盜,1080213,205,台中市西屯區美滿東三巷,108,2019-02-13,2,住宅竊盜,1,西屯區
12,住宅竊盜,1080215,1800,台中市大雅區建興路,108,2019-02-15,18,住宅竊盜,1,大雅區
13,住宅竊盜,1080219,150,台中市南屯區惠中里惠中路3段,108,2019-02-19,1,住宅竊盜,1,南屯區
14,住宅竊盜,1080221,1700,台中市西屯區福東巷,108,2019-02-21,17,住宅竊盜,1,西屯區
15,住宅竊盜,1080222,1630,台中市潭子區頭張路1段,108,2019-02-22,16,住宅竊盜,1,潭子區
16,住宅竊盜,1080227,30,台中市豐原區中正路695巷,108,2019-02-27,0,住宅竊盜,1,豐原區
17,住宅竊盜,1080228,527,台中市北區大義街2巷,108,2019-02-28,5,住宅竊盜,1,北區
18,住宅竊盜,1080228,720,台中市北區中清路1段,108,2019-02-28,7,住宅竊盜,1,北區
19,住宅竊盜,1080228,1630,台中市北屯區崇德一路,108,2019-02-28,16,住宅竊盜,1,北屯區
20,住宅竊盜,1080307,0,台中市西屯區大容西街,108,2019-03-07,0,住宅竊盜,1,西屯區
21,住宅竊盜,1080312,217,台中市大雅區中山北路,108,2019-03-12,2,住宅竊盜,1,大雅區
22,住宅竊盜,1080316,800,台中市豐原區三豐路二段89巷,108,2019-03-16,8,住宅竊盜,1,豐原區
23,住宅竊盜,1080317,1552,台中市北屯區華美西街2段516巷,108,2019-03-17,15,住宅竊盜,1,北屯區
24,住宅竊盜,1080322,1400,台中市南區忠孝路165巷,108,2019-03-22,14,住宅竊盜,1,南區
25,住宅竊盜,1080323,1240,台中市太平區光興路1165巷,108,2019-03-23,12,住宅竊盜,1,太平區
26,住宅竊盜,1080328,1510,台中市大雅區中和七路,108,2019-03-28,15,住宅竊盜,1,大雅區
27,住宅竊盜,1080330,1400,台中市北屯區柳楊西街,108,2019-03-30,14,住宅竊盜,1,北屯區
28,住宅竊盜,1080331,500,台中市北區衛道路,108,2019-03-31,5,住宅竊盜,1,北區
29,住宅竊盜,1080406,2200,台中市北屯區景賢南二路,108,2019-04-06,22,住宅竊盜,1,北屯區
30,住宅竊盜,1080410,1330,台中市北屯區柳楊西街,108,2019-04-10,13,住宅竊盜,1,北屯區
31,住宅竊盜,1080422,110,台中市西屯區福上巷,108,2019-04-22,1,住宅竊盜,1,西屯區
32,住宅竊盜,1080422,325,台中市豐原區豐原區信義街,108,2019-04-22,3,住宅竊盜,1,豐原區
33,住宅竊盜,1080423,1200,台中市西屯區重慶路,108,2019-04-23,12,住宅竊盜,1,西屯區
34,住宅竊盜,1080424,0,台中市太平區祥順路1段386巷,108,2019-04-24,0,住宅竊盜,1,太平區
35,住宅竊盜,1080425,2030,台中市南區工學路146巷,108,2019-04-25,20,住宅竊盜,1,南區
36,住宅竊盜,1080429,700,台中市豐原區豐原區三豐路一段86巷,108,2019-04-29,7,住宅竊盜,1,豐原區
37,住宅竊盜,1080429,1243,台中市豐原區鎌村路210巷,108,2019-04-29,12,住宅竊盜,1,豐原區
38,住宅竊盜,1080502,1700,台中市北區一中街,108,2019-05-02,17,住宅竊盜,1,北區
39,住宅竊盜,1080508,1000,台中市北屯區東山路1段199巷,108,2019-05-08,10,住宅竊盜,1,北屯區
40,住宅竊盜,1080508,1229,台中市北屯區東山路1段207巷,108,2019-05-08,12,住宅竊盜,1,北屯區
41,住宅竊盜,1080508,1531,台中市東區復興路5段,108,2019-05-08,15,住宅竊盜,1,東區
42,住宅竊盜,1080510,1045,台中市西屯區福上巷,108,2019-05-10,10,住宅竊盜,1,西屯區
43,住宅竊盜,1080603,330,台中市大雅區永和路中興巷,108,2019-06-03,3,住宅竊盜,1,大雅區
44,住宅竊盜,1080610,800,台中市大里區慈德路310巷,108,2019-06-10,8,住宅竊盜,1,大里區
45,住宅竊盜,1080617,209,台中市西屯區西苑路,108,2019-06-17,2,住宅竊盜,1,西屯區
46,住宅竊盜,1080617,1448,台中市潭子區大明三路,108,2019-06-17,14,住宅竊盜,1,潭子區
47,住宅竊盜,1080619,1200,台中市中區興中街,108,2019-06-19,12,住宅竊盜,1,中區
48,住宅竊盜,1080627,1300,台中市西屯區上安路,108,2019-06-27,13,住宅竊盜,1,西屯區
