date,hour,location,district,crime_category,is_valid,latitude,longitude,geocode_method
2018-12-11,22,臺中市神岡區崇德路,神岡區,汽車竊盜,1,24.25007183367601,120.65806477089696,jittered
2018-12-12,10,臺中市潭子區中山路3段,潭子區,汽車竊盜,1,24.2096487825505,120.6878,jittered
2018-12-12,13,臺中市太平區宜昌路,太平區,汽車竊盜,1,24.10932947038368,120.72055650295506,jittered
2018-12-12,20,臺中市潭子區栗林里祥和路,潭子區,汽車竊盜,1,24.2269,120.69262351377235,jittered
2018-12-14,18,臺中市潭子區福貴路,潭子區,汽車竊盜,1,24.204600902255343,120.71554259633616,jittered
2018-12-16,20,臺中市北屯區和祥七街,北屯區,汽車竊盜,1,24.168242654141213,120.6683988793595,jittered
2018-12-18,8,臺中市豐原區豐原大道1段,豐原區,汽車竊盜,1,24.266229086446973,120.70745004017786,jittered
2018-12-21,7,臺中市清水區?榔里民族路2段519巷,清水區,汽車竊盜,1,24.25679052740529,120.56398984707104,jittered
2018-12-21,8,臺中市北屯區旱溪西路3段,北屯區,汽車竊盜,1,24.152855841559056,120.68718886682285,jittered
2018-12-26,21,臺中市豐原區自強南街,豐原區,汽車竊盜,1,24.233667690527827,120.71888550768062,jittered
2018-12-28,20,臺中市豐原區三豐路二段20巷,豐原區,汽車竊盜,1,24.2439664018368,120.70969029043819,jittered
2018-12-29,9,臺中市北屯區軍福十六路,北屯區,汽車竊盜,1,24.2033130430512,120.68065650535458,jittered
2019-01-06,9,台中市東勢區新盛里新盛12街,東勢區,汽車竊盜,1,24.255274614949528,120.81292306891918,jittered
2019-01-06,11,台中市豐原區社皮路185巷,豐原區,汽車竊盜,1,24.25299927273624,120.71403901088364,jittered
2019-01-10,0,台中市豐原區,豐原區,汽車竊盜,1,24.25184716097799,120.72090207142965,jittered
2019-01-12,6,台中市北區,北區,汽車竊盜,1,24.15955336739718,120.68540763647773,jittered
2019-01-13,3,台中市太平區中和街,太平區,汽車竊盜,1,24.127486062574604,120.70783366997433,jittered
2019-01-14,2,台中市西區三民路與貴和街,西區,汽車竊盜,1,24.14014290790079,120.66090050973311,jittered
2019-01-15,22,台中市豐原區葫蘆墩二街,豐原區,汽車竊盜,1,24.266114473708328,120.73379387634222,jittered
2019-01-16,5,台中市大肚區興和路185巷,大肚區,汽車竊盜,1,24.169815217924103,120.54431894084404,jittered
2019-01-17,9,台中市西屯區華美西街與漢城街,西屯區,汽車竊盜,1,24.205311210140042,120.59982907554858,jittered
2019-01-20,3,台中市北屯區天津路3段,北屯區,汽車竊盜,1,24.1888350647127,120.68328448476665,jittered
2019-01-22,19,台中市豐原區豐南街92巷,豐原區,汽車竊盜,1,24.26051589362931,120.72225304785097,jittered
2019-01-26,3,台中市太平區樹德一街136巷,太平區,汽車竊盜,1,24.126071860365453,120.72521450504621,jittered
2019-01-26,15,台中市潭子區潭興路2段169巷,潭子區,汽車竊盜,1,24.205499824186944,120.70384566139438,jittered
2019-01-27,2,台中市南屯區楓樹里楓樹二街,南屯區,汽車竊盜,1,24.141940327800054,120.59588582327748,jittered
2019-02-01,15,台中市大里區仁德里仁美路,大里區,汽車竊盜,1,24.076706540956412,120.68672812971556,jittered
2019-02-04,4,台中市西屯區重慶路,西屯區,汽車竊盜,1,24.188178642607774,120.638261805277,jittered
2019-02-08,13,台中市神岡區大漢街113巷,神岡區,汽車竊盜,1,24.277105935316182,120.6853,jittered
2019-02-10,21,台中市烏日區成功東西路,烏日區,汽車竊盜,1,24.118902134932974,120.64118043972093,jittered
2019-02-11,9,台中市北區興進路,北區,汽車竊盜,1,24.16133518334765,120.68903063961592,jittered
2019-02-16,16,台中市南區樹德一巷,南區,汽車竊盜,1,24.124545523263343,120.65323275787733,jittered
2019-02-20,8,台中市南屯區大興里南屯路2段,南屯區,汽車竊盜,1,24.14878770307613,120.59653470490372,jittered
2019-02-22,4,台中市烏日區光德路,烏日區,汽車竊盜,1,24.086316504791924,120.62133800935531,jittered
2019-03-03,15,台中市豐原區三民路,豐原區,汽車竊盜,1,24.24489549584849,120.72909056763415,jittered
2019-03-06,17,台中市潭子區環中路與旱溪西路,潭子區,汽車竊盜,1,24.208044897509918,120.69595241220787,jittered
2019-03-09,4,台中市清水區光華路,清水區,汽車竊盜,1,24.25951669143603,120.5783499556097,jittered
2019-03-23,6,台中市北屯區旅順路2段,北屯區,汽車竊盜,1,24.17828484735642,120.68943469672288,jittered
2019-03-26,18,台中市北屯區昌平路2段,北屯區,汽車竊盜,1,24.165726188760164,120.66748786960805,jittered
2019-03-27,7,台中市南屯區豐樂里三民西路,南屯區,汽車竊盜,1,24.12637653790064,120.61143812181992,jittered
2019-04-01,5,台中市北區柳川東路4段,北區,汽車竊盜,1,24.15696103584324,120.68719361395623,jittered
2019-04-03,8,台中市東區自由路與進德路口,東區,汽車竊盜,1,24.135423963014084,120.69873278261042,jittered
2019-04-05,6,台中市北區柳川東路與文武街,北區,汽車竊盜,1,24.156530406806716,120.6698,jittered
2019-04-06,12,台中市南區樹德一巷,南區,汽車竊盜,1,24.117060271317232,120.65220014477322,jittered
2019-04-06,22,台中市大里區爽文路永隆五街,大里區,汽車竊盜,1,24.09866372216441,120.6691840789241,jittered
2019-04-07,4,台中市北屯區景賢南二路,北屯區,汽車竊盜,1,24.168739605939262,120.69048045538665,jittered
2019-04-10,3,台中市豐原區豐原大道三段,豐原區,汽車竊盜,1,24.242230209649048,120.7189661351146,jittered
2019-04-10,20,台中市西屯區經貿路與經貿十一街,西屯區,汽車竊盜,1,24.194214555582825,120.62908005624907,jittered
2019-04-14,3,台中市烏日區五光里五光路189巷,烏日區,汽車竊盜,1,24.091122923171874,120.61708060931103,jittered
2019-04-18,19,台中市烏日區環河路3段,烏日區,汽車竊盜,1,24.10176281941461,120.62355320193983,jittered
2019-04-20,2,台中市西區建國北路3段,西區,汽車竊盜,1,24.13790604512236,120.66440536366932,jittered
2019-04-20,4,台中市北屯區庄美街與榮貴街口,北屯區,汽車竊盜,1,24.168248523208238,120.68913932997617,jittered
2019-04-29,2,台中市南區柳川西路與三民西路口,南區,汽車竊盜,1,24.11718353044259,120.67390937676342,jittered
2019-05-03,7,台中市龍井區中山一路1段,龍井區,汽車竊盜,1,24.189927924821518,120.54357644160086,jittered
2019-05-04,20,台中市烏日區站區二路,烏日區,汽車竊盜,1,24.10292207592282,120.62236069900753,jittered
2019-05-05,11,台中市大里區鳥竹圍公園,大里區,汽車竊盜,1,24.08349208304923,120.65941776393228,jittered
2019-05-06,11,台中市北屯區敦富路與松竹路口,北屯區,汽車竊盜,1,24.173807135051398,120.69071910138133,jittered
2019-05-10,7,台中市大雅區前村路382巷,大雅區,汽車竊盜,1,24.232901759879855,120.64882161468753,jittered
2019-05-10,17,台中市大雅區學府路250巷,大雅區,汽車竊盜,1,24.242754096728454,120.65174948372722,jittered
2019-05-11,13,台中市后里區月眉里雲頭路,后里區,汽車竊盜,1,24.30073149824137,120.72005077912262,jittered
2019-05-21,0,台中市大肚區王福街2巷,大肚區,汽車竊盜,1,24.17096737611945,120.55957913905517,jittered
2019-05-22,19,台中市北屯區松竹路1段,北屯區,汽車竊盜,1,24.164751747858897,120.71706940777773,jittered
2019-05-25,12,台中市梧棲區永安里中華路1段,梧棲區,汽車竊盜,1,24.245207629043314,120.53936389647505,jittered
2019-05-30,1,台中市大里區大智路鳥竹圍公園,大里區,汽車竊盜,1,24.074,120.67258771089631,jittered
2019-06-05,8,台中市南區德富路,南區,汽車竊盜,1,24.130982537042367,120.66756725154735,jittered
2019-06-06,3,台中市東勢區東蘭路,東勢區,汽車竊盜,1,24.264128070826334,120.81901991966288,jittered
2019-06-08,2,台中市豐原區水源路坪頂巷,豐原區,汽車竊盜,1,24.236386147358495,120.72549221822855,jittered
2019-06-14,7,台中市西屯區東大路一段,西屯區,汽車竊盜,1,24.16490739446818,120.62806163402324,jittered
2019-06-14,7,台中市太平區祥順路與新平路2段,太平區,汽車竊盜,1,24.12240482279829,120.71401676758643,jittered
2019-06-16,4,台中市大甲區順天路,大甲區,汽車竊盜,1,24.354290657549328,120.61002076303714,jittered
2019-06-28,14,台中市豐原區國豐路二段656巷,豐原區,汽車竊盜,1,24.248942963177978,120.71260703387325,jittered
2016-01-05,3,臺中市西區美村路1段118巷,西區,住宅竊盜,1,24.140627253420615,120.66787368643132,jittered
2016-01-05,11,臺中市豐原區豐勢路二段819巷,豐原區,住宅竊盜,1,24.24814328614932,120.71118057206535,jittered
2016-01-08,0,臺中市西屯區漢口路2段,西屯區,住宅竊盜,1,24.184994306422215,120.61904342585586,jittered
2016-01-08,21,臺中市潭子區豐興路二段338巷,潭子區,住宅竊盜,1,24.203671679976747,120.69751184499783,jittered
2016-01-12,15,臺中市北屯區平陽里河北一街,北屯區,住宅竊盜,1,24.184305064722395,120.71415949949318,jittered
2016-01-13,22,臺中市北區北平路2段,北區,住宅竊盜,1,24.16316912454702,120.68484822610722,jittered
2016-01-15,12,臺中市南區平順街,南區,住宅竊盜,1,24.110093492409728,120.6629364180682,jittered
2016-01-18,12,臺中市龍井區藝術南街,龍井區,住宅竊盜,1,24.18893232403852,120.55191851002066,jittered
2016-01-20,5,臺中市南區新華街,南區,住宅竊盜,1,24.117340889326336,120.67159309819132,jittered
2016-01-21,8,臺中市豐原區豐東路118巷,豐原區,住宅竊盜,1,24.23231154294424,120.71845552271208,jittered
2016-02-01,9,臺中市烏日區中山路1段,烏日區,住宅竊盜,1,24.119286090526693,120.62946010871401,jittered
2016-02-02,17,臺中市中區自由路2段,中區,住宅竊盜,1,24.143597888403654,120.67830039430044,jittered
2016-02-03,10,臺中市東區富榮街,東區,住宅竊盜,1,24.14313755147697,120.69996636282931,jittered
2016-02-07,10,臺中市北區東光東街,北區,住宅竊盜,1,24.17140828392787,120.68622408636053,jittered
2016-02-08,0,臺中市北區永興街298巷,北區,住宅竊盜,1,24.16084565893596,120.68620571343091,jittered
2016-02-08,16,臺中市新社區上水底寮小段,新社區,住宅竊盜,1,24.226824222195326,120.79580689048257,jittered
2016-02-14,10,臺中市東區台中路127巷,東區,住宅竊盜,1,24.14086930112079,120.70469734840961,jittered
2016-02-15,2,臺中市西屯區逢福里14鄰惠來路3段260-1巷,西屯區,住宅竊盜,1,24.167252599447416,120.62860634951606,jittered
2016-02-15,8,臺中市神岡區溪頭路,神岡區,住宅竊盜,1,24.25413685712186,120.65890978855789,jittered
2016-02-15,12,臺中市北區中清路1段880巷,北區,住宅竊盜,1,24.169821361209156,120.67505916846659,jittered
2016-02-16,15,臺中市南區忠孝路,南區,住宅竊盜,1,24.132959400926932,120.65493104844697,jittered
2016-02-18,11,臺中市神岡區豐洲路135巷,神岡區,住宅竊盜,1,24.26790982420889,120.65602915020857,jittered
2016-02-19,13,臺中市南區國光路238巷,南區,住宅竊盜,1,24.122609382468333,120.66337004056128,jittered
2016-02-20,12,臺中市西屯區臺灣大道3段,西屯區,住宅竊盜,1,24.18106407880558,120.62102511090737,jittered
2016-02-21,8,臺中市太平區振福路31巷,太平區,住宅竊盜,1,24.131517179776854,120.71137467330577,jittered
2016-02-21,23,臺中市大雅區神林南路173巷,大雅區,住宅竊盜,1,24.225098444710778,120.65320671975114,jittered
2016-02-23,12,臺中市西屯區永安里西林巷,西屯區,住宅竊盜,1,24.188807227548892,120.6427,jittered
2016-02-23,13,臺中市北區民族路,北區,住宅竊盜,1,24.172642342743863,120.68003381996506,jittered
2016-02-23,17,臺中市大雅區大雅路,大雅區,住宅竊盜,1,24.223222041804384,120.63294181767442,jittered
2016-02-24,19,臺中市北區北屯路47巷,北區,住宅竊盜,1,24.162178848826333,120.67958706583767,jittered
2016-02-26,1,臺中市西區民生路,西區,住宅竊盜,1,24.13913673566146,120.66612477838551,jittered
2016-02-26,1,臺中市西區東興路3段,西區,住宅竊盜,1,24.14355581498109,120.6709486134612,jittered
2016-02-27,13,臺中市豐原區豐南街92巷,豐原區,住宅竊盜,1,24.247332281585997,120.7147425073479,jittered
2016-02-28,2,臺中市東區大振街123巷,東區,住宅竊盜,1,24.126822064637217,120.69788270178861,jittered
2016-02-29,3,臺中市西區大全街,西區,住宅竊盜,1,24.1410711881663,120.65492804699444,jittered
2016-03-01,0,臺中市烏日區環河路5段,烏日區,住宅竊盜,1,24.1065506609377,120.63154166874442,jittered
2016-03-02,0,臺中市大里區樹王里樹王路,大里區,住宅竊盜,1,24.10449779071465,120.68104714235511,jittered
2016-03-02,10,臺中市潭子區中山路一段,潭子區,住宅竊盜,1,24.199486923084194,120.70812253306964,jittered
2016-03-02,23,臺中市潭子區大通路,潭子區,住宅竊盜,1,24.208855775703807,120.69697135395694,jittered
2016-03-04,12,臺中市北區健行路86巷,北區,住宅竊盜,1,24.16793233570951,120.67733378179486,jittered
2016-03-04,14,臺中市烏日區環中路8段501巷,烏日區,住宅竊盜,1,24.094984804099102,120.63193325567552,jittered
2016-03-04,20,臺中市東區復興路4段,東區,住宅竊盜,1,24.142976147328238,120.7174,jittered
2016-03-04,23,臺中市中區成功路,中區,住宅竊盜,1,24.148299561254554,120.67730423250195,jittered
2016-03-05,18,臺中市南屯區南屯里永春路,南屯區,住宅竊盜,1,24.156591609219973,120.61006888899054,jittered
2016-03-06,7,臺中市東勢區東坑路東福巷,東勢區,住宅竊盜,1,24.248420839034225,120.82056608017243,jittered
2016-03-07,16,臺中市太平區長億六街,太平區,住宅竊盜,1,24.111610691749163,120.73016904314181,jittered
2016-03-08,10,臺中市東區力行路,東區,住宅竊盜,1,24.142770669339463,120.69742433716948,jittered
2016-03-08,13,臺中市北屯區文昌東九街,北屯區,住宅竊盜,1,24.179776541918987,120.68402206396775,jittered
2016-03-10,13,臺中市北屯區環中東路2段,北屯區,住宅竊盜,1,24.18211729921341,120.7107961687502,jittered
2016-03-11,21,臺中市南區東興路1段,南區,住宅竊盜,1,24.122647381242732,120.66107573608413,jittered
2016-03-15,0,臺中市北屯區環中東路2段,北屯區,住宅竊盜,1,24.19459096545074,120.70314407846637,jittered
2016-03-15,12,臺中市北區大德街119巷,北區,住宅竊盜,1,24.166210031541528,120.67642306269569,jittered
2016-03-15,23,臺中市太平區東光街82巷,太平區,住宅竊盜,1,24.129017030495547,120.70963070894113,jittered
2016-03-18,12,臺中市北區太原路2段215巷,北區,住宅竊盜,1,24.168641315902754,120.67615967184497,jittered
2016-03-18,20,臺中市北區太原路2段16巷,北區,住宅竊盜,1,24.157047193856368,120.68895475845646,jittered
2016-03-20,3,臺中市豐原區水源路192巷,豐原區,住宅竊盜,1,24.246672833709844,120.70668895820687,jittered
2016-03-21,6,臺中市豐原區太坑巷,豐原區,住宅竊盜,1,24.25674651513459,120.70849843759649,jittered
2016-03-21,9,臺中市豐原區國豐路三段361巷,豐原區,住宅竊盜,1,24.25600824657984,120.72321974498269,jittered
2016-03-22,8,臺中市太平區德安街88巷,太平區,住宅竊盜,1,24.115614635890637,120.73493683385237,jittered
2016-03-22,18,臺中市東區自強街4巷,東區,住宅竊盜,1,24.146534760527864,120.6982204434982,jittered
2016-03-23,14,臺中市東區精武路181巷,東區,住宅竊盜,1,24.14347815223794,120.70768054352907,jittered
2016-03-24,11,臺中市北區博館東街10巷,北區,住宅竊盜,1,24.15399385538175,120.68380320825597,jittered
2016-03-25,14,臺中市北區梅亭街514巷,北區,住宅竊盜,1,24.1734,120.69124788291087,jittered
2016-03-26,12,臺中市烏日區南里溪南路3段12巷,烏日區,住宅竊盜,1,24.1024801420271,120.6367555571696,jittered
2016-03-30,11,臺中市東區和平街,東區,住宅竊盜,1,24.128824029530783,120.70775572046821,jittered
2016-04-02,23,臺中市潭子區中山路2段351巷,潭子區,住宅竊盜,1,24.20353428599959,120.69160219217655,jittered
2016-04-07,22,臺中市新社區協成里21鄰興隆街,新社區,住宅竊盜,1,24.222454724648998,120.81699176972862,jittered
2016-04-09,20,臺中市北區中清路1段348巷,北區,住宅竊盜,1,24.17241574140428,120.68228520377892,jittered
2016-04-12,10,臺中市龍井區龍社路,龍井區,住宅竊盜,1,24.19399826253945,120.54533719764541,jittered
2016-04-14,4,臺中市東區一心街327巷,東區,住宅竊盜,1,24.131107128101544,120.69236512320624,jittered
2016-04-14,13,臺中市豐原區豐東路446號,豐原區,住宅竊盜,1,24.25437707526114,120.7326014191603,jittered
2016-04-15,0,臺中市南屯區文心路1段,南屯區,住宅竊盜,1,24.15651721168007,120.61643815470177,jittered
2016-04-15,16,臺中市中區公園路,中區,住宅竊盜,1,24.137612283325915,120.68161831586637,jittered
2016-04-15,20,臺中市太平區德興路136巷,太平區,住宅竊盜,1,24.15075262356365,120.6944150880079,jittered
2016-04-18,6,臺中市南屯區環中路4段,南屯區,住宅竊盜,1,24.139249483595826,120.60371255373227,jittered
2016-04-18,13,臺中市潭子區大富路2段,潭子區,住宅竊盜,1,24.213911023219627,120.71218250337772,jittered
2016-04-20,2,臺中市龍井區臺灣大道5段30巷,龍井區,住宅竊盜,1,24.176885959999602,120.55432792823143,jittered
2016-04-20,23,臺中市西屯區安林路,西屯區,住宅竊盜,1,24.191246433080337,120.62435863713759,jittered
2016-04-22,0,臺中市北區中華路2段175巷,北區,住宅竊盜,1,24.16012750313812,120.68865226216273,jittered
2016-04-23,0,臺中市北區青島路2段,北區,住宅竊盜,1,24.151764510745622,120.67992781450569,jittered
2016-04-23,12,臺中市北區國強街98巷,北區,住宅竊盜,1,24.156651258290232,120.68722407964998,jittered
2016-04-27,9,臺中市南區台中路,南區,住宅竊盜,1,24.1373,120.66564912536917,jittered
2016-04-28,6,臺中市龍井區中央路3段,龍井區,住宅竊盜,1,24.21043604369806,120.54907043121523,jittered
2016-04-28,16,臺中市龍井區遊園南路101巷,龍井區,住宅竊盜,1,24.186716049790668,120.54172004886124,jittered
2016-05-01,8,臺中市神岡區昌平路五段237巷,神岡區,住宅竊盜,1,24.252562926025544,120.66592272866592,jittered
2016-05-02,0,臺中市西屯區西屯路2段208巷,西屯區,住宅竊盜,1,24.205507053659293,120.62119506395936,jittered
2016-05-05,9,臺中市大雅區龍山三街51號,大雅區,住宅竊盜,1,24.240570004629568,120.63919144666384,jittered
2016-05-06,3,臺中市東區福仁街190號,東區,住宅竊盜,1,24.123536552189044,120.69867450303263,jittered
2016-05-09,4,臺中市東勢區豐勢路191號,東勢區,住宅竊盜,1,24.26555423733838,120.81777180999407,jittered
2016-05-10,7,臺中市北區崇德路1段500巷,北區,住宅竊盜,1,24.159881467331278,120.67797711671993,jittered
2016-05-10,13,臺中市南區南陽街,南區,住宅竊盜,1,24.118194200309578,120.67112172555844,jittered
2016-05-11,19,臺中市烏日區太明路359巷,烏日區,住宅竊盜,1,24.11659248160301,120.6084229079354,jittered
2016-05-12,12,臺中市北屯區新興路,北屯區,住宅竊盜,1,24.17112457816347,120.71575233865136,jittered
2016-05-13,13,臺中市北區自強街45巷,北區,住宅竊盜,1,24.165567966061936,120.68136180309874,jittered
2016-05-15,20,臺中市北屯區陳平里12鄰中清路2段742巷,北屯區,住宅竊盜,1,24.176151284607098,120.6633922801257,jittered
2016-05-17,8,臺中市潭子區新興路一段185巷,潭子區,住宅竊盜,1,24.2217492769226,120.7071547890475,jittered
2016-05-17,13,臺中市北區崇德路1段,北區,住宅竊盜,1,24.166906276956738,120.68284918160501,jittered
2016-05-18,7,臺中市中區光復路合作大樓,中區,住宅竊盜,1,24.150697471626575,120.67673366897662,jittered
2016-05-18,11,臺中市龍井區竹師路2段75巷,龍井區,住宅竊盜,1,24.198235947778322,120.5478088913883,jittered
2016-05-19,3,臺中市豐原區三豐路799巷,豐原區,住宅竊盜,1,24.26828581895164,120.72303297371359,jittered
2016-05-25,0,臺中市北區雙十路1段,北區,住宅竊盜,1,24.16265201683964,120.67951886618553,jittered
2016-05-25,23,臺中市西屯區西墩里黎明路3段,西屯區,住宅竊盜,1,24.2065,120.63017094802582,jittered
2016-05-27,7,臺中市北區陝西東三街,北區,住宅竊盜,1,24.156573178237288,120.68124298159937,jittered
2016-05-27,7,臺中市北區華興街,北區,住宅竊盜,1,24.16080019935403,120.68876269325706,jittered
2016-05-29,12,臺中市東區富台街,東區,住宅竊盜,1,24.1482211664938,120.70115552002619,jittered
2016-05-31,9,臺中市太平區東方三街2巷,太平區,住宅竊盜,1,24.10923888356171,120.69736299193364,jittered
2016-05-31,12,臺中市太平區中山路1段151巷,太平區,住宅竊盜,1,24.11943426670107,120.71120989603602,jittered
2016-06-01,23,臺中市大雅區平河南路239巷,大雅區,住宅竊盜,1,24.23873337285195,120.65648508690217,jittered
2016-06-03,14,臺中市西屯區逢甲路20巷,西屯區,住宅竊盜,1,24.183816758438383,120.61935119675073,jittered
2016-06-04,5,臺中市東區進德北路,東區,住宅竊盜,1,24.129563456846274,120.70642248743461,jittered
2016-06-04,11,臺中市北區雙十路2段,北區,住宅竊盜,1,24.167672898809787,120.6938,jittered
2016-06-08,1,臺中市豐原區田心路2段145巷,豐原區,住宅竊盜,1,24.237173717834782,120.71986754509628,jittered
2016-06-09,17,臺中市沙鹿區中山路,沙鹿區,住宅竊盜,1,24.24006119118881,120.56218843461261,jittered
2016-06-11,16,臺中市東區進化路221巷,東區,住宅竊盜,1,24.137387550751672,120.70037608357057,jittered
2016-06-12,18,臺中市北區國強街93巷,北區,住宅竊盜,1,24.164066519810593,120.67324054995422,jittered
2016-06-16,2,臺中市中區光復路合作大樓,中區,住宅竊盜,1,24.148982158521232,120.68259717246067,jittered
2016-06-16,15,臺中市西屯區市政北一路與惠中五街,西屯區,住宅竊盜,1,24.167639014228275,120.61131855415573,jittered
2016-06-19,16,臺中市西區自立街,西區,住宅竊盜,1,24.132567473616394,120.67067129019077,jittered
2016-06-20,0,臺中市西屯區大石里福上巷,西屯區,住宅竊盜,1,24.16570702770558,120.61075294902693,jittered
2016-06-20,6,臺中市西屯區福瑞街118號,西屯區,住宅竊盜,1,24.18852228538195,120.61563897488944,jittered
2016-06-20,21,臺中市中區臺灣大道1段,中區,住宅竊盜,1,24.14463184483963,120.68070470395386,jittered
2016-06-21,4,臺中市北區國豐街,北區,住宅竊盜,1,24.156221586846662,120.6908546269042,jittered
2016-06-21,16,臺中市大雅區義和路,大雅區,住宅竊盜,1,24.229664948636945,120.64141862123815,jittered
2016-06-27,1,臺中市西屯區西墩里西屯路三段,西屯區,住宅竊盜,1,24.175095237520672,120.60673990079025,jittered
2016-06-27,12,臺中市北區水興街98巷,北區,住宅竊盜,1,24.1636228376636,120.68500541984137,jittered
2016-06-28,4,臺中市西屯區大有一街,西屯區,住宅竊盜,1,24.17879858808465,120.61292643529454,jittered
2016-06-28,19,臺中市南區南和路,南區,住宅竊盜,1,24.11971666755916,120.6558965644169,jittered
2016-06-29,12,臺中市北區山西路1段,北區,住宅竊盜,1,24.15779255678778,120.67256329143142,jittered
2016-07-01,12,臺中市南區永南街,南區,住宅竊盜,1,24.115685632945922,120.66114650444872,jittered
2016-07-02,15,臺中市北屯區平安里17鄰文昌東六街,北屯區,住宅竊盜,1,24.17337895674875,120.70796977640734,jittered
2016-07-05,22,臺中市潭子區大新路80巷,潭子區,住宅竊盜,1,24.21994804232335,120.6914839599339,jittered
2016-07-10,12,臺中市東區振興路,東區,住宅竊盜,1,24.132989898698348,120.7033903055046,jittered
2016-07-11,21,臺中市豐原區鎌村路210巷,豐原區,住宅竊盜,1,24.24295116404347,120.72015770750207,jittered
2016-07-12,14,臺中市東區復興路4段,東區,住宅竊盜,1,24.126455521173792,120.70493222891467,jittered
2016-07-12,21,臺中市西屯區西屯路2段吉本巷,西屯區,住宅竊盜,1,24.183611183779064,120.60311875810746,jittered
2016-07-13,17,臺中市龍井區龍山街123巷,龍井區,住宅竊盜,1,24.179212285165384,120.54139905026503,jittered
2016-07-14,23,臺中市太平區振福路245巷,太平區,住宅竊盜,1,24.14759023347495,120.73190041024505,jittered
2016-07-15,16,臺中市潭子區得天街69巷,潭子區,住宅竊盜,1,24.211952077270844,120.71038170733263,jittered
2016-07-16,21,臺中市沙鹿區北勢東路,沙鹿區,住宅竊盜,1,24.23565126323037,120.56625137879811,jittered
2016-07-18,19,臺中市豐原區西勢三街,豐原區,住宅竊盜,1,24.246565518315137,120.70758276400326,jittered
2016-07-19,17,臺中市潭子區光陽路245巷,潭子區,住宅竊盜,1,24.207778658169634,120.70511457465948,jittered
2016-07-20,8,臺中市龍井區新庄里學園路,龍井區,住宅竊盜,1,24.193251587784587,120.54692867694196,jittered
2016-07-22,4,臺中市烏日區中興街,烏日區,住宅竊盜,1,24.107070973075086,120.61846014111501,jittered
2016-07-22,10,臺中市北區金龍里德化街,北區,住宅竊盜,1,24.161576605778496,120.6776924820913,jittered
2016-07-23,23,臺中市北區中清路1段,北區,住宅竊盜,1,24.16007932808819,120.6698,jittered
2016-07-26,8,臺中市南區高工路252巷,南區,住宅竊盜,1,24.107387439977902,120.6637776610679,jittered
2016-07-29,4,臺中市神岡區溪洲路,神岡區,住宅竊盜,1,24.259149781778355,120.67033718650825,jittered
2016-07-29,5,臺中市東區和平街,東區,住宅竊盜,1,24.134587232598,120.70388615870698,jittered
2016-07-31,12,臺中市西區明智街,西區,住宅竊盜,1,24.134000901962466,120.65619113212142,jittered
2016-07-31,22,臺中市南區建國南路1段,南區,住宅竊盜,1,24.1013,120.67282048875653,jittered
2016-08-02,9,臺中市大里區三民一街9巷,大里區,住宅竊盜,1,24.094865297902178,120.68111536121037,jittered
2016-08-05,20,臺中市大甲區順帆路,大甲區,住宅竊盜,1,24.363563994119623,120.61609124588126,jittered
2016-08-06,9,臺中市北屯區水湳里大連路1段16巷,北屯區,住宅竊盜,1,24.180725937100476,120.68216810069195,jittered
2016-08-10,4,臺中市西屯區何仁里21鄰西屯路2段126巷,西屯區,住宅竊盜,1,24.19698228424456,120.61182069570191,jittered
2016-08-12,3,臺中市東區復興路4段220巷,東區,住宅竊盜,1,24.13228685580368,120.71332171530784,jittered
2016-08-15,1,臺中市西區民權路,西區,住宅竊盜,1,24.14479306390469,120.67304364596019,jittered
2016-08-15,18,臺中市北區梅亭街436巷,北區,住宅竊盜,1,24.164643752608416,120.67061569429633,jittered
2016-08-15,20,臺中市西屯區文心路四段,西屯區,住宅竊盜,1,24.184371922868845,120.62888772877096,jittered
2016-08-17,17,臺中市南區工學一街,南區,住宅竊盜,1,24.12344858753884,120.6462,jittered
2016-08-19,19,臺中市南區文心南路,南區,住宅竊盜,1,24.12085887424634,120.67177954850438,jittered
2016-08-19,22,臺中市南區工學路,南區,住宅竊盜,1,24.122826284261436,120.66943306938693,jittered
2016-08-24,9,臺中市豐原區水源路南坑巷,豐原區,住宅竊盜,1,24.239450070727145,120.71432288752176,jittered
2016-08-26,18,臺中市霧峰區四德里北豐路,霧峰區,住宅竊盜,1,24.046637283740075,120.69348758409862,jittered
2016-08-29,15,臺中市新社區中和街1段114巷,新社區,住宅竊盜,1,24.226609368372248,120.82491267052325,jittered
2016-08-30,18,臺中市北屯區環中東路2段,北屯區,住宅竊盜,1,24.171826603016267,120.67270577153106,jittered
2016-09-01,9,臺中市神岡區豐洲路,神岡區,住宅竊盜,1,24.264272899101627,120.67605395255532,jittered
2016-09-01,23,臺中市豐原區育德街,豐原區,住宅竊盜,1,24.245776670267542,120.71563371757907,jittered
2016-09-02,21,臺中市烏日區中山路2段260巷,烏日區,住宅竊盜,1,24.114650301766755,120.62811478860753,jittered
2016-09-07,20,臺中市西屯區臺灣大路3段,西屯區,住宅竊盜,1,24.19402245099271,120.60431515497532,jittered
2016-09-09,0,臺中市北屯區和平里6鄰軍和街,北屯區,住宅竊盜,1,24.206248203657587,120.69804858521553,jittered
2016-09-13,17,臺中市大肚區沙田路2段284巷,大肚區,住宅竊盜,1,24.16073541856379,120.54891485124767,jittered
